"Year","Country","CountryName","Population","AverageTemperature","MinTemperature","MaxTemperature","GDP","Emissions","TotalDeaths","TotalAffected","TotalDamage"
1974,"FRA","France",53882416,13.0404166666667,12.8065,13.2743333333333,2.86e+11,500.0189,346,0,0
1974,"GBR","United Kingdom",56229974,8.76016666666667,8.52066666666667,8.99966666666667,2.06e+11,617.1839,29,3100,0
1974,"IDN","Indonesia",127465231,25.8970833333333,25.65475,26.1394166666667,25802409639,51.2272,10,2000,0
1974,"IND","India",607050255,24.17575,23.9791666666667,24.3723333333333,98198276857,231.1847,280,0,0
1974,"ITA","Italy",55110868,12.8075833333333,12.5844166666667,13.03075,1.99e+11,358.2531,NA,NA,NA
1974,"JPN","Japan",110162000,11.7905,11.5855833333333,11.9954166666667,4.8e+11,914.3068,0,0,0
1974,"MEX","Mexico",59088193,20.6315,20.402,20.861,7.2e+10,154.8687,13,0,0
1974,"NGA","Nigeria",61673559,26.5926666666667,26.2965,26.8888333333333,24846641318,62.2355,NA,NA,NA
1974,"PAK","Pakistan",64870833,20.4351666666667,20.1550833333333,20.71525,8773030424,21.3874,4740,0,0
1974,"RUS","Russian Federation",133432000,-5.67175,-5.87775,-5.46575,NA,1750.9716,NA,NA,NA
1975,"AUS","Australia",13893000,21.6926666666667,21.47075,21.9145833333333,97147343985,175.7139,0,0,0
1975,"BGD","Bangladesh",71305923,25.1439166666667,24.80375,25.4840833333333,19448348073,4.8651,NA,NA,NA
1975,"BRA","Brazil",107612100,24.67675,24.466,24.8875,1.24e+11,150.5137,0,828707,0
1975,"CAN","Canada",23209000,-4.94566666666667,-5.199,-4.69233333333333,1.74e+11,396.7727,43,0,0
1975,"CHN","China",916395000,7.10091666666667,6.89825,7.30358333333333,1.63e+11,1142.1019,30500,0,0
1975,"DEU","Germany",78673554,9.09366666666667,8.87116666666667,9.31616666666667,4.89e+11,1002.4439,NA,NA,NA
1975,"ESP","Spain",35757900,13.37425,13.1404166666667,13.6080833333333,1.14e+11,181.0535,28,0,0
1975,"FRA","France",54252574,12.9625,12.7055833333333,13.2194166666667,3.61e+11,447.806,NA,NA,NA
1975,"GBR","United Kingdom",56225800,9.07791666666667,8.82716666666667,9.32866666666667,2.42e+11,603.2474,76,83,0
1975,"IDN","Indonesia",130724115,25.8985,25.654,26.143,30463855422,53.9337,NA,NA,NA
1975,"IND","India",621301720,23.8621666666667,23.6149166666667,24.1094166666667,97159222024,251.1933,1291,0,0
1975,"ITA","Italy",55441001,12.9371666666667,12.6825,13.1918333333333,2.27e+11,341.0526,12,0,0
1975,"JPN","Japan",111940000,12.337,12.1239166666667,12.5500833333333,5.22e+11,868.5114,98,0,0
1975,"MEX","Mexico",60872399,20.4493333333333,20.2128333333333,20.6858333333333,8.8e+10,164.3327,52,0,0
1975,"NGA","Nigeria",63373572,26.5085,26.2286666666667,26.7883333333333,27778934625,47.3517,NA,NA,NA
1975,"PAK","Pakistan",66787901,20.1145833333333,19.8186666666667,20.4105,11340000242,23.1878,14,0,0
1975,"RUS","Russian Federation",134200000,-4.14108333333333,-4.37066666666667,-3.9115,NA,1840.5008,NA,NA,NA
1976,"AUS","Australia",14033000,21.1934166666667,20.9765,21.4103333333333,1.05e+11,174.0747,0,0,0
1976,"BGD","Bangladesh",72999136,25.2021666666667,24.8946666666667,25.5096666666667,10117113333,5.5641,215,4000200,0
1976,"BRA","Brazil",110213082,24.719,24.46575,24.97225,1.53e+11,154.3981,NA,NA,NA
1976,"CAN","Canada",23518000,-4.79041666666667,-5.04141666666667,-4.53941666666667,2.07e+11,398.946,0,0,0
1976,"CHN","China",930685000,6.47116666666667,6.27333333333333,6.669,1.54e+11,1190.9645,242000,164000,5600000
1976,"DEU","Germany",78336950,8.6505,8.42233333333333,8.87866666666667,5.18e+11,1090.8366,NA,NA,NA
1976,"ESP","Spain",36137812,13.435,13.2004166666667,13.6695833333333,1.18e+11,197.7458,1,0,0
1976,"FRA","France",54541493,13.2783333333333,13.0160833333333,13.5405833333333,3.72e+11,506.6836,0,0,0
1976,"GBR","United Kingdom",56211968,9.09033333333333,8.83516666666667,9.3455,2.33e+11,598.5263,0,0,0
1976,"IDN","Indonesia",134010690,25.7808333333333,25.48175,26.0799166666667,37269156627,61.7906,1354,0,0
1976,"IND","India",635771734,24.1995833333333,23.96975,24.4294166666667,1.01e+11,262.5318,323,0,0
1976,"ITA","Italy",55718260,12.5031666666667,12.2640833333333,12.74225,2.24e+11,365.7957,0,0,0
1976,"JPN","Japan",112771000,11.7475,11.5363333333333,11.9586666666667,5.86e+11,907.1454,0,0,840000
1976,"MEX","Mexico",62623763,20.1456666666667,19.9038333333333,20.3875,89025974026,183.9914,735,578900,0
1976,"NGA","Nigeria",65226229,26.8099166666667,26.49675,27.1230833333333,36308883249,55.1896,NA,NA,NA
1976,"PAK","Pakistan",68813220,20.3749166666667,20.0960833333333,20.65375,13338484980,22.7885,338,5566000,505000
1976,"RUS","Russian Federation",135147000,-5.927,-6.16283333333333,-5.69116666666667,NA,1911.3261,NA,NA,NA
1977,"AUS","Australia",14192000,21.8925,21.7113333333333,22.0736666666667,1.1e+11,187.6049,0,0,0
1977,"BGD","Bangladesh",74925896,25.0465833333333,24.8044166666667,25.28875,9651149302,5.8026,907,234711,0
1977,"BRA","Brazil",112867867,25.1323333333333,24.91475,25.3499166666667,1.76e+11,162.0783,0,0,0
1977,"CAN","Canada",23796000,-3.84075,-4.0875,-3.594,2.12e+11,407.7714,0,0,0
1977,"CHN","China",943455000,6.85133333333333,6.66508333333333,7.03758333333333,1.75e+11,1304.4028,NA,NA,NA
1977,"DEU","Germany",78159814,8.80483333333333,8.62741666666667,8.98225,5.98e+11,1052.6041,NA,NA,NA
1977,"ESP","Spain",36511638,13.5485,13.3379166666667,13.7590833333333,1.32e+11,194.8289,NA,NA,NA
1977,"FRA","France",54764462,13.0165833333333,12.7951666666667,13.238,4.1e+11,481.9868,26,25000,0
1977,"GBR","United Kingdom",56193492,8.6495,8.41141666666667,8.88758333333333,2.63e+11,604.3621,6,0,1000
1977,"IDN","Indonesia",137322118,25.9025,25.6915,26.1135,45808915663,82.4205,327,327002,0
1977,"IND","India",650485030,24.2889166666667,24.0814166666667,24.4964166666667,1.2e+11,277.6483,0,15533891,0
1977,"ITA","Italy",55955411,13.03875,12.8510833333333,13.2264166666667,2.57e+11,354.4179,23,1000,194000
1977,"JPN","Japan",113863000,12.19825,12.0033333333333,12.3931666666667,7.21e+11,933.2387,0,0,0
1977,"MEX","Mexico",64345884,20.84125,20.6335,21.049,81814159292,192.7032,10,50000,0
1977,"NGA","Nigeria",67215805,26.8868333333333,26.5913333333333,27.1823333333333,36035407725,50.5046,NA,NA,NA
1977,"PAK","Pakistan",70946231,21.1893333333333,20.854,21.5246666666667,15126059646,24.3199,848,1022000,0
1977,"RUS","Russian Federation",136100000,-5.513,-5.732,-5.294,NA,1976.2968,NA,NA,NA
1978,"AUS","Australia",14358000,21.6051666666667,21.4233333333333,21.787,1.18e+11,201.8202,0,0,0
1978,"BGD","Bangladesh",77033846,25.039,24.727,25.351,13281767143,6.0054,1176,0,0
1978,"BRA","Brazil",115577669,24.9275,24.7114166666667,25.1435833333333,2.01e+11,175.9315,0,0,0
1978,"CAN","Canada",24036000,-5.3005,-5.5425,-5.0585,2.19e+11,415.5054,83,4,0
1978,"CHN","China",956165000,7.04816666666667,6.83483333333333,7.2615,1.5e+11,1455.2575,0,6000200,0
1978,"DEU","Germany",78091820,7.93275,7.72058333333333,8.14491666666667,7.38e+11,1079.1273,NA,NA,NA
1978,"ESP","Spain",36864898,13.7166666666667,13.4848333333333,13.9485,1.6e+11,199.5136,252,0,0
1978,"FRA","France",54947975,12.657,12.4268333333333,12.8871666666667,5.07e+11,506.8283,0,0,0
1978,"GBR","United Kingdom",56196504,8.54841666666667,8.30283333333333,8.794,3.36e+11,604.714,0,0,0
1978,"IDN","Indonesia",140665856,25.9850833333333,25.7654166666667,26.20475,51455719100,93.9446,226,298890,0
1978,"IND","India",665502284,24.0073333333333,23.7791666666667,24.2355,1.35e+11,281.5392,0,0,0
1978,"ITA","Italy",56155143,12.3736666666667,12.1518333333333,12.5955,3.14e+11,371.2742,0,11039,0
1978,"JPN","Japan",114898000,12.5053333333333,12.3055,12.7051666666667,1.01e+12,901.5914,0,2021167,0
1978,"MEX","Mexico",66039488,20.7555,20.5299166666667,20.9810833333333,1.03e+11,222.4915,0,0,0
1978,"NGA","Nigeria",69293550,26.7825,26.5106666666667,27.0543333333333,36527862209,48.2229,100,0,0
1978,"PAK","Pakistan",73194937,20.74325,20.4295833333333,21.0569166666667,17820100626,26.0506,393,2246000,0
1978,"RUS","Russian Federation",137060000,-5.25591666666667,-5.4755,-5.03633333333333,NA,2044.1249,NA,NA,NA
1979,"AUS","Australia",14514000,22.2523333333333,22.0605833333333,22.4440833333333,1.35e+11,204.8696,0,0,61134
1979,"BGD","Bangladesh",79236776,25.7110833333333,25.40775,26.0144166666667,15565480322,6.634,341,2332,0
1979,"BRA","Brazil",118342626,24.9443333333333,24.7405,25.1481666666667,2.25e+11,187.1551,0,6500000,0
1979,"CAN","Canada",24277000,-5.00575,-5.24133333333333,-4.77016666666667,2.43e+11,441.6469,0,0,0
1979,"CHN","China",969005000,7.07408333333333,6.90516666666667,7.243,1.78e+11,1487.1131,0,0,0
1979,"DEU","Germany",78126350,7.90166666666667,7.71675,8.08658333333333,8.78e+11,1117.8822,NA,NA,NA
1979,"ESP","Spain",37191330,13.8316666666667,13.6123333333333,14.051,2.14e+11,202.7462,92,120,0
1979,"FRA","France",55130594,12.8364166666667,12.611,13.0618333333333,6.14e+11,530.3821,11,2,0
1979,"GBR","United Kingdom",56246951,8.05275,7.82583333333333,8.27966666666667,4.39e+11,644.5133,NA,NA,NA
1979,"IDN","Indonesia",144053518,26.06,25.8056666666667,26.3143333333333,51400186379,95.1462,1094,0,0
1979,"IND","India",680915804,24.5535833333333,24.3553333333333,24.7518333333333,1.51e+11,295.299,0,0,0
1979,"ITA","Italy",56317749,12.8981666666667,12.71425,13.0820833333333,3.92e+11,385.2559,14,5024,0
1979,"JPN","Japan",115870000,12.8425833333333,12.6651666666667,13.02,1.06e+12,953.0729,121,0,0
1979,"MEX","Mexico",67709689,20.569,20.38075,20.75725,1.35e+11,240.7145,0,67535,0
1979,"NGA","Nigeria",71391290,27.0930833333333,26.8148333333333,27.3713333333333,47259911894,70.1856,24,27,0
1979,"PAK","Pakistan",75567682,20.7630833333333,20.4733333333333,21.0528333333333,19707979303,28.1345,113,0,0
1979,"RUS","Russian Federation",138027000,-5.90433333333333,-6.09608333333333,-5.71258333333333,NA,2061.0096,NA,NA,NA
1980,"AUS","Australia",14692000,22.5861666666667,22.4143333333333,22.758,1.5e+11,220.531,0,0,120903
1980,"BGD","Bangladesh",81470860,25.3406666666667,25.059,25.6223333333333,18138049096,7.621,666,10001050,0
1980,"BRA","Brazil",121159761,25.148,24.9404166666667,25.3555833333333,2.35e+11,185.7583,82,271048,0
1980,"CAN","Canada",24593000,-4.41691666666667,-4.67908333333333,-4.15475,2.74e+11,442.8173,0,5046,0
1980,"CHN","China",981235000,6.95008333333333,6.80616666666667,7.094,1.91e+11,1458.8867,6491,107200,0
1980,"DEU","Germany",78288576,7.72725,7.571,7.8835,9.47e+11,1100.0595,NA,NA,NA
1980,"ESP","Spain",37491165,13.60425,13.41025,13.79825,2.32e+11,213.9116,0,0,0
1980,"FRA","France",55340782,12.5558333333333,12.35375,12.7579166666667,7.01e+11,506.1981,14,0,0
1980,"GBR","United Kingdom",56314216,8.64316666666667,8.45041666666667,8.83591666666667,5.65e+11,579.036,0,10087,0
1980,"IDN","Indonesia",147490365,26.03025,25.8445833333333,26.2159166666667,72482337370,94.8856,0,78991,0
1980,"IND","India",696783517,24.5930833333333,24.3779166666667,24.80825,1.84e+11,312.4849,3946,0,0
1980,"ITA","Italy",56433883,12.2395833333333,12.0408333333333,12.4383333333333,4.76e+11,386.4334,4793,408000,0
1980,"JPN","Japan",116782000,11.7950833333333,11.648,11.9421666666667,1.11e+12,944.8703,88,0,0
1980,"MEX","Mexico",69360871,21.0356666666667,20.8545,21.2168333333333,1.94e+11,268.2858,171,106360,0
1980,"NGA","Nigeria",73460724,27.0636666666667,26.8018333333333,27.3255,64201788123,68.0352,NA,NA,NA
1980,"PAK","Pakistan",78068144,21.41125,21.10225,21.72025,23689696768,31.9316,93,86223,0
1980,"RUS","Russian Federation",139010000,-5.42075,-5.60583333333333,-5.23566666666667,NA,2142.0907,NA,NA,NA
1981,"AUS","Australia",14927000,22.1640833333333,21.96875,22.3594166666667,1.77e+11,230.1326,0,0,0
1981,"BGD","Bangladesh",83721268,24.9518333333333,24.6525,25.2511666666667,20249694002,7.9118,1085,2037000,0
1981,"BRA","Brazil",124030908,24.9834166666667,24.7491666666667,25.2176666666667,2.64e+11,170.4679,627,0,0
1981,"CAN","Canada",24900000,-2.86725,-3.14325,-2.59125,3.06e+11,429.5983,0,0,0
1981,"CHN","China",993885000,6.92641666666667,6.73466666666667,7.11816666666667,1.96e+11,1442.7823,0,0,0
1981,"DEU","Germany",78407907,8.3205,8.12241666666667,8.51858333333333,7.97e+11,1048.5166,NA,NA,NA
1981,"ESP","Spain",37758631,14.27325,14.02575,14.52075,2.02e+11,206.0958,0,0,0
1981,"FRA","France",55585824,13.0806666666667,12.844,13.3173333333333,6.16e+11,455.6122,0,0,0
1981,"GBR","United Kingdom",56333829,8.48708333333333,8.26891666666667,8.70525,5.41e+11,560.555,12,0,0
1981,"IDN","Indonesia",150978840,26.0309166666667,25.792,26.2698333333333,85518233451,100.3136,0,0,0
1981,"IND","India",713118032,24.2284166666667,24.01,24.4468333333333,1.91e+11,337.1052,2148,0,0
1981,"ITA","Italy",56501675,12.77675,12.5673333333333,12.9861666666667,4.29e+11,375.3006,12,306,0
1981,"JPN","Japan",117648000,11.6294166666667,11.4413333333333,11.8175,1.22e+12,926.8374,0,0,0
1981,"MEX","Mexico",70992195,20.75375,20.5265833333333,20.9809166666667,2.5e+11,284.3673,132,0,0
1981,"NGA","Nigeria",75482552,26.8029166666667,26.4883333333333,27.1175,61076493506,65.8105,NA,NA,NA
1981,"PAK","Pakistan",80696945,21.2053333333333,20.8845,21.5261666666667,28100605515,34.2328,404,0,0
1981,"RUS","Russian Federation",139941000,-4.16616666666667,-4.3715,-3.96083333333333,NA,2101.2213,NA,NA,NA
1982,"AUS","Australia",15178000,21.9105,21.7456666666667,22.0753333333333,1.94e+11,233.8886,1,0,31085
1982,"BGD","Bangladesh",86007331,25.1440833333333,24.90475,25.3834166666667,18525399202,8.5777,0,481540,0
1982,"BRA","Brazil",126947365,25.2303333333333,24.9956666666667,25.465,2.82e+11,170.7893,170,0,0
1982,"CAN","Canada",25202000,-5.87516666666667,-6.12466666666667,-5.62566666666667,3.14e+11,414.4264,0,1400,0
1982,"CHN","China",1008630000,7.14975,6.97466666666667,7.32483333333333,2.05e+11,1570.4683,707,0,0
1982,"DEU","Germany",78333366,9.07333333333333,8.88866666666667,9.258,7.74e+11,1015.7269,NA,NA,NA
1982,"ESP","Spain",37986012,14.205,14.0009166666667,14.4090833333333,1.95e+11,208.5981,117,0,0
1982,"FRA","France",55858727,13.6794166666667,13.4636666666667,13.8951666666667,5.85e+11,438.0107,0,0,0
1982,"GBR","United Kingdom",56313641,9.01458333333333,8.75175,9.27741666666667,5.15e+11,548.241,0,0,2500
1982,"IDN","Indonesia",154506265,25.94175,25.7020833333333,26.1814166666667,90158449307,105.6036,654,0,0
1982,"IND","India",729868013,24.21825,24.0283333333333,24.4081666666667,1.98e+11,347.8156,0,0,0
1982,"ITA","Italy",56543548,13.4399166666667,13.24725,13.6325833333333,4.26e+11,366.8796,0,10000,735000
1982,"JPN","Japan",118449000,12.3363333333333,12.1665833333333,12.5060833333333,1.13e+12,897.4097,0,176849,0
1982,"MEX","Mexico",72602533,21.0510833333333,20.838,21.2641666666667,1.74e+11,304.6776,479,0,0
1982,"NGA","Nigeria",77472907,26.8696666666667,26.5680833333333,27.17125,51397461686,65.3936,NA,NA,NA
1982,"PAK","Pakistan",83445863,20.5094166666667,20.187,20.8318333333333,30725972787,37.1896,68,10000,0
1982,"RUS","Russian Federation",140823000,-5.09758333333333,-5.30766666666667,-4.8875,NA,2140.7791,NA,NA,NA
1983,"AUS","Australia",15369000,22.2610833333333,22.0633333333333,22.4588333333333,1.77e+11,224.785,0,0,410012
1983,"BGD","Bangladesh",88338242,25.0698333333333,24.7718333333333,25.3678333333333,17609048822,8.2138,0,0,0
1983,"BRA","Brazil",129882321,25.35075,25.1071666666667,25.5943333333333,2.03e+11,165.427,218,0,0
1983,"CAN","Canada",25456000,-4.75175,-4.99233333333333,-4.51116666666667,3.41e+11,408.3097,0,0,58000
1983,"CHN","China",1023310000,6.92508333333333,6.73958333333333,7.11058333333333,2.31e+11,1655.8105,0,0,0
1983,"DEU","Germany",78128282,9.18566666666667,9.00741666666667,9.36391666666667,7.68e+11,1011.5972,NA,NA,NA
1983,"ESP","Spain",38171525,14.1945,13.9805,14.4085,1.7e+11,203.4347,399,507662,0
1983,"FRA","France",56156284,13.4878333333333,13.2744166666667,13.70125,5.6e+11,423.9521,0,0,0
1983,"GBR","United Kingdom",56332848,9.09166666666667,8.79858333333333,9.38475,4.9e+11,545.4858,5,12,0
1983,"IDN","Indonesia",158044343,26.2383333333333,26.0340833333333,26.4425833333333,81052283405,105.207,0,0,0
1983,"IND","India",746949067,23.938,23.76,24.116,2.15e+11,376.6763,1784,0,0
1983,"ITA","Italy",56564074,13.1883333333333,12.9485,13.4281666666667,4.42e+11,358.4096,0,0,0
1983,"JPN","Japan",119259000,12.1219166666667,11.9291666666667,12.3146666666667,1.24e+12,880.9115,0,30871,0
1983,"MEX","Mexico",74196548,20.6754166666667,20.4608333333333,20.89,1.49e+11,278.3062,408,0,0
1983,"NGA","Nigeria",79462277,27.02775,26.6831666666667,27.3723333333333,35451565749,59.7052,0,0,0
1983,"PAK","Pakistan",86297640,20.5728333333333,20.2726666666667,20.873,28691890433,40.0222,158,64943,0
1983,"RUS","Russian Federation",141668000,-3.95183333333333,-4.14641666666667,-3.75725,NA,2171.0891,NA,NA,NA
1984,"AUS","Australia",15544000,21.5169166666667,21.33475,21.6990833333333,1.93e+11,236.3612,36,0,3000
1984,"BGD","Bangladesh",90732362,25.0654166666667,24.77675,25.3540833333333,18920840000,9.1008,2400,0,0
1984,"BRA","Brazil",132800684,25.1099166666667,24.9145833333333,25.30525,2.09e+11,167.6056,1135,0,0
1984,"CAN","Canada",25702000,-4.63425,-4.8775,-4.391,3.55e+11,425.1993,0,30000,1e+06
1984,"CHN","China",1036825000,6.51791666666667,6.342,6.69383333333333,2.6e+11,1802.3171,144,0,0
1984,"DEU","Germany",77858685,8.123,7.92066666666667,8.32533333333333,7.22e+11,1033.2367,NA,NA,NA
1984,"ESP","Spain",38330364,13.36575,13.1744166666667,13.5570833333333,1.72e+11,197.6668,26,0,0
1984,"FRA","France",56470769,12.86825,12.63825,13.09825,5.31e+11,407.301,0,0,0
1984,"GBR","United Kingdom",56422072,8.90725,8.661,9.1535,4.61e+11,529.1089,0,0,0
1984,"IDN","Indonesia",161555583,25.77325,25.55425,25.99225,84853699994,112.4873,0,403747,0
1984,"IND","India",764245202,24.1850833333333,23.9958333333333,24.3743333333333,2.09e+11,385.9288,0,0,0
1984,"ITA","Italy",56576718,12.4863333333333,12.2735,12.6991666666667,4.36e+11,364.6016,0,0,0
1984,"JPN","Japan",120018000,11.6599166666667,11.46725,11.8525833333333,1.32e+12,937.0721,34,0,0
1984,"MEX","Mexico",75780605,20.5115,20.3068333333333,20.7161666666667,1.76e+11,277.5097,0,72448,0
1984,"NGA","Nigeria",81497739,27.0790833333333,26.73725,27.4209166666667,28500815241,69.4059,100,0,0
1984,"PAK","Pakistan",89228949,20.8750833333333,20.5385,21.2116666666667,31151824659,42.5573,0,0,0
1984,"RUS","Russian Federation",142745000,-5.29425,-5.48633333333333,-5.10216666666667,NA,2190.2891,NA,NA,NA
1985,"AUS","Australia",15758000,22.0434166666667,21.8318333333333,22.255,1.8e+11,240.988,0,0,168202
1985,"BGD","Bangladesh",93199865,25.4214166666667,25.11975,25.7230833333333,22278423077,10.2112,16555,0,0
1985,"BRA","Brazil",135676281,24.9656666666667,24.7285833333333,25.20275,2.23e+11,179.9368,0,0,0
1985,"CAN","Canada",25942000,-4.90116666666667,-5.14875,-4.65358333333333,3.65e+11,421.6756,0,0,0
1985,"CHN","China",1051040000,6.74025,6.54241666666667,6.93808333333333,3.09e+11,1951.7732,0,0,0
1985,"DEU","Germany",77684873,7.61333333333333,7.40633333333333,7.82033333333333,7.3e+11,1044.1101,NA,NA,NA
1985,"ESP","Spain",38469512,14.1318333333333,13.8885833333333,14.3750833333333,1.8e+11,199.931,0,0,0
1985,"FRA","France",56795686,12.628,12.3885833333333,12.8674166666667,5.53e+11,402.4593,0,0,0
1985,"GBR","United Kingdom",56550268,8.17325,7.93566666666667,8.41083333333333,4.89e+11,559.6281,248,445,0
1985,"IDN","Indonesia",165012196,25.9940833333333,25.756,26.2321666666667,85289491750,121.6304,0,15385,0
1985,"IND","India",781666671,24.4863333333333,24.272,24.7006666666667,2.29e+11,424.256,4373,0,0
1985,"ITA","Italy",56593071,13.0583333333333,12.8225833333333,13.2940833333333,4.51e+11,368.983,375,71,0
1985,"JPN","Japan",120754000,12.2813333333333,12.0829166666667,12.47975,1.4e+12,912.403,0,0,0
1985,"MEX","Mexico",77360707,20.6039166666667,20.3815,20.8263333333333,1.84e+11,288.4057,0,2135303,0
1985,"NGA","Nigeria",83613300,26.95925,26.6473333333333,27.2711666666667,28873977228,69.6359,0,6000,8000
1985,"PAK","Pakistan",92219488,21.28275,20.9836666666667,21.5818333333333,31144920554,46.8135,5,12038,2000
1985,"RUS","Russian Federation",143858000,-5.52116666666667,-5.74825,-5.29408333333333,NA,2362.1321,NA,NA,NA
1986,"AUS","Australia",16018400,22.09325,21.9111666666667,22.2753333333333,1.82e+11,239.7222,15,0,265839
1986,"BGD","Bangladesh",95742431,25.29425,24.9945833333333,25.5939166666667,21774033333,11.4337,2561,0,0
1986,"BRA","Brazil",138499464,25.131,24.9310833333333,25.3309166666667,2.68e+11,197.2262,0,0,0
1986,"CAN","Canada",26204000,-4.84391666666667,-5.08841666666667,-4.59941666666667,3.77e+11,404.6601,0,14471,0
1986,"CHN","China",1066790000,6.87016666666667,6.68391666666667,7.05641666666667,3.01e+11,2052.242,0,0,0
1986,"DEU","Germany",77720436,8.08508333333333,7.89725,8.27291666666667,1.04e+12,1047.4633,NA,NA,NA
1986,"ESP","Spain",38584624,13.87625,13.6435,14.109,2.51e+11,189.1122,NA,NA,NA
1986,"FRA","France",57132691,12.8716666666667,12.6555,13.0878333333333,7.71e+11,387.4211,5,2000,0
1986,"GBR","United Kingdom",56681396,8.00275,7.79,8.2155,6.01e+11,568.5548,0,0,0
1986,"IDN","Indonesia",168402025,26.0571666666667,25.8433333333333,26.271,79954072570,122.2043,510,0,0
1986,"IND","India",799181436,24.2945,24.0740833333333,24.5149166666667,2.46e+11,455.0665,2072,0,0
1986,"ITA","Italy",56596155,13.1328333333333,12.931,13.3346666666667,6.38e+11,363.1882,21,0,0
1986,"JPN","Japan",121492000,11.6914166666667,11.5209166666667,11.8619166666667,2.08e+12,912.2622,0,0,0
1986,"MEX","Mexico",78934125,20.8506666666667,20.65675,21.0445833333333,1.29e+11,294.4666,207,0,0
1986,"NGA","Nigeria",85818502,27.06725,26.751,27.3835,20721499308,73.1922,0,0,0
1986,"PAK","Pakistan",95264460,20.6405833333333,20.36225,20.9189166666667,31899071054,49.0586,0,0,0
1986,"RUS","Russian Federation",144894000,-4.89225,-5.0995,-4.685,NA,2368.15,NA,NA,NA
1987,"AUS","Australia",16263900,22.0724166666667,21.9148333333333,22.23,1.89e+11,255.8502,NA,NA,NA
1987,"BGD","Bangladesh",98343809,25.6424166666667,25.36875,25.9160833333333,24298032258,11.8303,3818,0,0
1987,"BRA","Brazil",141273488,25.5634166666667,25.3575833333333,25.76925,2.94e+11,205.7887,0,0,0
1987,"CAN","Canada",26550000,-3.34333333333333,-3.58108333333333,-3.10558333333333,4.31e+11,430.9217,27,0,450000
1987,"CHN","China",1084035000,7.249,7.09025,7.40775,2.73e+11,2191.053,0,0,0
1987,"DEU","Germany",77839920,7.58925,7.41133333333333,7.76716666666667,1.29e+12,1032.4339,NA,NA,NA
1987,"ESP","Spain",38684815,14.4609166666667,14.24825,14.6735833333333,3.18e+11,189.5076,0,0,0
1987,"FRA","France",57482591,12.9551666666667,12.7568333333333,13.1535,9.34e+11,379.6927,0,0,0
1987,"GBR","United Kingdom",56802050,8.33025,8.13175,8.52875,7.45e+11,571.6685,0,0,0
1987,"IDN","Indonesia",171728917,26.3683333333333,26.171,26.5656666666667,75929617577,123.9224,0,0,0
1987,"IND","India",816792741,24.7890833333333,24.58875,24.9894166666667,2.75e+11,486.0673,2667,0,0
1987,"ITA","Italy",56601931,13.1765,12.9855,13.3675,8.03e+11,380.0993,0,0,0
1987,"JPN","Japan",122091000,12.5438333333333,12.38,12.7076666666667,2.53e+12,902.5328,10,87662,0
1987,"MEX","Mexico",80503052,20.4551666666667,20.2503333333333,20.66,1.4e+11,307.2896,153,0,0
1987,"NGA","Nigeria",88101628,27.61325,27.336,27.8905,24093203445,59.0244,0,0,0
1987,"PAK","Pakistan",98357473,21.4368333333333,21.1783333333333,21.6953333333333,33351528115,52.9885,78,0,0
1987,"RUS","Russian Federation",145908000,-6.274,-6.44633333333333,-6.10166666666667,NA,2467.7245,NA,NA,NA
1988,"AUS","Australia",16532200,22.6300833333333,22.46575,22.7944166666667,2.36e+11,260.8788,17,0,88472
1988,"BGD","Bangladesh",100975321,25.7096666666667,25.44425,25.9750833333333,26579005760,13.5103,4296,0,0
1988,"BRA","Brazil",144001542,25.1773333333333,24.9885,25.3661666666667,3.3e+11,207.563,0,0,0
1988,"CAN","Canada",26895000,-4.12516666666667,-4.35641666666667,-3.89391666666667,5.07e+11,455.608,0,0,0
1988,"CHN","China",1101630000,7.22083333333333,7.04525,7.39641666666667,3.12e+11,2347.7635,0,76257544,0
1988,"DEU","Germany",78144619,9.19558333333333,9.03041666666667,9.36075,1.4e+12,1029.0144,NA,NA,NA
1988,"ESP","Spain",38766939,14.1613333333333,13.9805833333333,14.3420833333333,3.75e+11,197.4574,NA,NA,NA
1988,"FRA","France",57836486,13.5809166666667,13.37625,13.7855833333333,1.02e+12,374.6584,89,343,0
1988,"GBR","United Kingdom",56928327,8.97308333333333,8.77858333333333,9.16758333333333,9.1e+11,570.2949,230,0,0
1988,"IDN","Indonesia",175000916,26.2506666666667,26.046,26.4553333333333,84300174477,132.7693,475,0,0
1988,"IND","India",834489322,24.72775,24.56075,24.89475,2.93e+11,525.0817,8902,0,0
1988,"ITA","Italy",56629288,13.5076666666667,13.3296666666667,13.6856666666667,8.89e+11,385.963,32,0,0
1988,"JPN","Japan",122613000,11.9676666666667,11.81125,12.1240833333333,3.07e+12,985.4671,0,0,0
1988,"MEX","Mexico",82083919,20.7360833333333,20.5465,20.9256666666667,1.83e+11,307.0178,0,0,0
1988,"NGA","Nigeria",90450281,27.0378333333333,26.7775833333333,27.2980833333333,23272161397,70.4213,0,0,0
1988,"PAK","Pakistan",101474835,21.81225,21.5431666666667,22.0813333333333,38472741737,57.6073,486,0,0
1988,"RUS","Russian Federation",146857000,-4.33041666666667,-4.52391666666667,-4.13691666666667,NA,2535.2876,NA,NA,NA
1989,"AUS","Australia",16814400,21.8628333333333,21.6499166666667,22.07575,2.99e+11,277.4856,98,0,0
